1.389495494373137741e-01,3.059949687207193514e-01,6.738627168030936199e-01,6.738627168030936199e-01,1.000000000000000378e-06,1.389495494373137741e-01,6.738627168030936199e-01,1.000000000000001281e+06,3.059949687207193514e-01,6.738627168030936199e-01,6.738627168030936199e-01,3.059949687207193514e-01,3.059949687207193514e-01,3.059949687207193514e-01,6.309573444801926112e-02,1.000000000000000378e-06,1.000000000000000378e-06,6.309573444801926112e-02,6.309573444801926112e-02,1.389495494373137741e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.389495494373137741e-01,1.000000000000000378e-06,1.389495494373137741e-01,1.389495494373137741e-01,1.000000000000000378e-06,1.483981788967564608e+00,1.389495494373137741e-01,6.309573444801926112e-02,6.309573444801926112e-02,6.309573444801926112e-02,6.309573444801926112e-02,3.059949687207193514e-01,3.059949687207193514e-01,1.389495494373137741e-01,1.000000000000000378e-06,1.000000000000000378e-06,6.309573444801926112e-02
6.738627168030936199e-01,3.059949687207193514e-01,1.389495494373137741e-01,6.738627168030936199e-01,1.389495494373137741e-01,1.000000000000000378e-06,3.059949687207193514e-01,6.309573444801926112e-02,3.059949687207193514e-01,1.000000000000000378e-06,3.059949687207193514e-01,6.309573444801926112e-02,1.000000000000000378e-06,1.389495494373137741e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,6.309573444801926112e-02,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.389495494373137741e-01,3.059949687207193514e-01,1.389495494373137741e-01,1.389495494373137741e-01,3.059949687207193514e-01,6.738627168030936199e-01,1.000000000000000378e-06,3.059949687207193514e-01,3.059949687207193514e-01,1.389495494373137741e-01,1.483981788967564608e+00,1.000000000000000378e-06,1.483981788967564608e+00
3.059949687207193514e-01,6.309573444801926112e-02,1.389495494373137741e-01,1.389495494373137741e-01,1.389495494373137741e-01,6.309573444801926112e-02,1.389495494373137741e-01,1.389495494373137741e-01,1.000000000000000378e-06,3.059949687207193514e-01,1.483981788967564608e+00,3.059949687207193514e-01,3.059949687207193514e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,6.309573444801926112e-02,1.389495494373137741e-01,3.059949687207193514e-01,3.059949687207193514e-01,2.865120269663780014e-02,3.059949687207193514e-01,3.059949687207193514e-01,1.000000000000000378e-06,3.059949687207193514e-01,1.483981788967564608e+00,1.483981788967564608e+00,1.483981788967564608e+00,1.389495494373137741e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.389495494373137741e-01,1.000000000000000378e-06
6.309573444801926112e-02,1.389495494373137741e-01,6.309573444801926112e-02,6.309573444801926112e-02,1.000000000000000378e-06,6.738627168030936199e-01,1.000000000000000378e-06,1.000000000000000378e-06,3.059949687207193514e-01,3.059949687207193514e-01,1.389495494373137741e-01,3.059949687207193514e-01,3.059949687207193514e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.389495494373137741e-01,6.738627168030936199e-01,1.389495494373137741e-01,6.738627168030936199e-01,6.309573444801926112e-02,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,6.309573444801926112e-02,1.000000000000000378e-06,6.309573444801926112e-02,1.000000000000000378e-06,1.000000000000000378e-06,6.309573444801926112e-02,1.000000000000000378e-06,1.389495494373137741e-01,3.059949687207193514e-01,1.389495494373137741e-01,3.059949687207193514e-01,1.389495494373137741e-01,6.309573444801926112e-02
1.000000000000000378e-06,6.309573444801926112e-02,1.389495494373137741e-01,6.738627168030936199e-01,6.738627168030936199e-01,6.738627168030936199e-01,1.483981788967564608e+00,1.000000000000000378e-06,1.389495494373137741e-01,1.000000000000000378e-06,3.059949687207193514e-01,1.389495494373137741e-01,1.000000000000000378e-06,1.000000000000000378e-06,6.309573444801926112e-02,1.389495494373137741e-01,1.000000000000000378e-06,3.059949687207193514e-01,1.389495494373137741e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.389495494373137741e-01,3.059949687207193514e-01,1.000000000000000378e-06,3.059949687207193514e-01,3.059949687207193514e-01,2.865120269663780014e-02,1.000000000000000378e-06,6.309573444801926112e-02,6.309573444801926112e-02,1.000000000000000378e-06,1.000000000000000378e-06,1.389495494373137741e-01,3.059949687207193514e-01,6.309573444801926112e-02,1.000000000000000378e-06,1.000000000000001281e+06,1.000000000000001281e+06,1.000000000000001281e+06
3.059949687207193514e-01,6.738627168030936199e-01,6.738627168030936199e-01,1.389495494373137741e-01,6.738627168030936199e-01,1.389495494373137741e-01,3.059949687207193514e-01,1.389495494373137741e-01,3.059949687207193514e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.389495494373137741e-01,3.059949687207193514e-01,1.389495494373137741e-01,3.059949687207193514e-01,1.389495494373137741e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,2.865120269663780014e-02,1.389495494373137741e-01,6.738627168030936199e-01,3.059949687207193514e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,2.865120269663780014e-02,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,1.483981788967564608e+00,1.000000000000001281e+06,6.309573444801926112e-02,6.309573444801926112e-02,1.389495494373137741e-01,1.389495494373137741e-01
6.738627168030936199e-01,6.309573444801926112e-02,6.309573444801926112e-02,1.389495494373137741e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,3.059949687207193514e-01,3.059949687207193514e-01,3.059949687207193514e-01,1.000000000000000378e-06,3.059949687207193514e-01,1.000000000000000378e-06,1.000000000000000378e-06,3.059949687207193514e-01,1.389495494373137741e-01,1.389495494373137741e-01,1.000000000000000378e-06,1.000000000000000378e-06,1.000000000000000378e-06,2.865120269663780014e-02,1.000000000000000378e-06,6.309573444801926112e-02,1.000000000000000378e-06,1.000000000000000378e-06,3.059949687207193514e-01,3.059949687207193514e-01,3.059949687207193514e-01,1.389495494373137741e-01,1.389495494373137741e-01,1.000000000000000378e-06,1.389495494373137741e-01,1.000000000000000378e-06,3.059949687207193514e-01,3.059949687207193514e-01,1.389495494373137741e-01,1.389495494373137741e-01,1.389495494373137741e-01,6.309573444801926112e-02,6.309573444801926112e-02
6.738627168030936199e-01,3.059949687207193514e-01,1.000000000000000378e-06,1.000000000000000378e-06,2.865120269663780014e-02,1.000000000000000378e-06,3.059949687207193514e-01,3.059949687207193514e-01,3.059949687207193514e-01,1.000000000000000378e-06,1.000000000000000378e-06,3.059949687207193514e-01,3.059949687207193514e-01,1.389495494373137741e-01,1.389495494373137741e-01,6.738627168030936199e-01,1.389495494373137741e-01,2.865120269663780014e-02,1.389495494373137741e-01,3.059949687207193514e-01,1.000000000000000378e-06,1.000000000000000378e-06,6.738627168030936199e-01,6.738627168030936199e-01,1.389495494373137741e-01,2.865120269663780014e-02,6.309573444801926112e-02,3.059949687207193514e-01,3.059949687207193514e-01,1.000000000000000378e-06,6.738627168030936199e-01,1.389495494373137741e-01,3.059949687207193514e-01,3.059949687207193514e-01,3.059949687207193514e-01,1.389495494373137741e-01,1.389495494373137741e-01,6.309573444801926112e-02,6.309573444801926112e-02,6.309573444801926112e-02
3.059949687207193514e-01,3.059949687207193514e-01,6.309573444801926112e-02,3.059949687207193514e-01,1.389495494373137741e-01,3.059949687207193514e-01,6.738627168030936199e-01,3.059949687207193514e-01,1.389495494373137741e-01,3.059949687207193514e-01,1.000000000000000378e-06,6.738627168030936199e-01,3.059949687207193514e-01,3.059949687207193514e-01,1.000000000000000378e-06,3.059949687207193514e-01,6.738627168030936199e-01,6.738627168030936199e-01,3.059949687207193514e-01,6.738627168030936199e-01,6.738627168030936199e-01,1.000000000000000378e-06,3.059949687207193514e-01,1.000000000000000378e-06,1.389495494373137741e-01,6.738627168030936199e-01,6.738627168030936199e-01,3.059949687207193514e-01,6.738627168030936199e-01,6.738627168030936199e-01,1.483981788967564608e+00,1.389495494373137741e-01,3.059949687207193514e-01,3.059949687207193514e-01,1.389495494373137741e-01,1.389495494373137741e-01,1.389495494373137741e-01,1.389495494373137741e-01,1.389495494373137741e-01,1.389495494373137741e-01
1.000000000000001281e+06,3.059949687207193514e-01,1.389495494373137741e-01,3.059949687207193514e-01,3.059949687207193514e-01,3.059949687207193514e-01,1.389495494373137741e-01,6.738627168030936199e-01,6.738627168030936199e-01,3.059949687207193514e-01,1.483981788967564608e+00,1.389495494373137741e-01,1.483981788967564608e+00,6.738627168030936199e-01,6.738627168030936199e-01,1.389495494373137741e-01,1.000000000000000378e-06,3.059949687207193514e-01,6.738627168030936199e-01,3.059949687207193514e-01,3.059949687207193514e-01,6.738627168030936199e-01,1.000000000000000378e-06,3.059949687207193514e-01,6.738627168030936199e-01,6.738627168030936199e-01,1.389495494373137741e-01,1.389495494373137741e-01,1.389495494373137741e-01,3.059949687207193514e-01,3.059949687207193514e-01,3.059949687207193514e-01,3.059949687207193514e-01,3.059949687207193514e-01,3.059949687207193514e-01,1.389495494373137741e-01,1.389495494373137741e-01,6.309573444801926112e-02,6.309573444801926112e-02,1.389495494373137741e-01
